ts,val,sid
2022-03-01 09:42:20.540540540+00:00,1.8249491211321502,S03
2022-03-01 09:45:13.513513513+00:00,1.8319944693559507,S03
2022-03-01 09:48:06.486486486+00:00,1.838908131712262,S03
2022-03-01 09:50:59.459459459+00:00,1.8456890139250297,S03
2022-03-01 09:53:52.432432432+00:00,1.8523360427342876,S03
2022-03-01 09:56:45.405405405+00:00,1.8588481660660285,S03
2022-03-01 09:59:38.378378378+00:00,1.8652243531987254,S03
2022-03-01 10:02:31.351351351+00:00,1.8714635949264706,S03
2022-03-01 10:05:24.324324324+00:00,1.8775649037187092,S03
2022-03-01 10:08:17.297297297+00:00,1.8835273138765452,S03
2022-03-01 10:11:10.270270270+00:00,1.8893498816855872,S03
2022-03-01 10:14:03.243243243+00:00,1.8950316855653182,S03
2022-03-01 10:16:56.216216216+00:00,1.9005718262149622,S03
2022-03-01 10:19:49.189189189+00:00,1.9059694267558194,S03
2022-03-01 10:22:42.162162162+00:00,1.911223632870061,S03
2022-03-01 10:25:35.135135135+00:00,1.916333612935944,S03
2022-03-01 10:28:28.108108108+00:00,1.9212985581594413,S03
2022-03-01 10:31:21.081081081+00:00,1.9261176827022533,S03
2022-03-01 10:34:14.054054054+00:00,1.9307902238061896,S03
2022-03-01 10:37:07.027027027+00:00,1.9353154419138956,S03
2022-03-01 10:40:00+00:00,1.9396926207859084,S03
2022-03-01 10:42:52.972972972+00:00,1.9438970543912013,S03
2022-03-01 10:45:45.945945945+00:00,1.9479769653775103,S03
2022-03-01 10:48:38.918918918+00:00,1.951906833095933,S03
2022-03-01 10:51:31.891891891+00:00,1.9556860355374792,S03
2022-03-01 10:54:24.864864864+00:00,1.9593139745400574,S03
2022-03-01 10:57:17.837837837+00:00,1.9627900758831502,S03
2022-03-01 11:00:10.810810810+00:00,1.9661137893787002,S03
2022-03-01 11:03:03.783783783+00:00,1.9692845889581925,S03
2022-03-01 11:05:56.756756756+00:00,1.972301972755919,S03
2022-03-01 11:08:49.729729729+00:00,1.975165463188413,S03
2022-03-01 11:11:42.702702702+00:00,1.9778746070300401,S03
2022-03-01 11:14:35.675675675+00:00,1.980428975484732,S03
2022-03-01 11:17:28.648648648+00:00,1.9828281642538566,S03
2022-03-01 11:20:21.621621621+00:00,1.9850717936002091,S03
2022-03-01 11:23:14.594594594+00:00,1.9871595084081153,S03
2022-03-01 11:26:07.567567567+00:00,1.989090978239639,S03
2022-03-01 11:29:00.540540540+00:00,1.9908658973868822,S03
2022-03-01 11:31:53.513513513+00:00,1.9924839849203722,S03
2022-03-01 11:34:46.486486486+00:00,1.9939449847335258,S03
2022-03-01 11:37:39.459459459+00:00,1.9952486655831865,S03
2022-03-01 11:40:32.432432432+00:00,1.9963948211262228,S03
2022-03-01 11:43:25.405405405+00:00,1.99738326995219,S03
2022-03-01 11:46:18.378378378+00:00,1.9982138556120423,S03
2022-03-01 11:49:11.351351351+00:00,1.998886446642894,S03
2022-03-01 11:52:04.324324324+00:00,1.99940093658883,S03
2022-03-01 11:54:57.297297297+00:00,1.999757244017752,S03
2022-03-01 11:57:50.270270270+00:00,1.9999553125342697,S03
2022-03-01 12:00:43.243243243+00:00,1.9999951107886265,S03
2022-03-01 12:03:36.216216216+00:00,1.9998766324816606,S03
2022-03-01 12:06:29.189189189+00:00,1.9995998963658026,S03
2022-03-01 12:09:22.162162162+00:00,1.9991649462421075,S03
2022-03-01 12:12:15.135135135+00:00,1.998571850953322,S03
2022-03-01 12:15:08.108108108+00:00,1.9978207043729874,S03
2022-03-01 12:18:01.081081081+00:00,1.9969116253905834,S03
2022-03-01 12:20:54.054054054+00:00,1.9958447578927085,S03
2022-03-01 12:23:47.027027027+00:00,1.9946202707403073,S03
2022-03-01 12:26:40+00:00,1.993238357741943,S03
2022-03-01 12:29:32.972972972+00:00,1.9917085855473362,S03
2022-03-01 12:32:25.945945945+00:00,1.9900134084719587,S03
2022-03-01 12:35:18.918918918+00:00,1.988161534712502,S03
2022-03-01 12:38:11.891891891+00:00,1.9861532573786094,S03
2022-03-01 12:41:04.864864864+00:00,1.9839888943350654,S03
2022-03-01 12:43:57.837837837+00:00,1.9816687881514854,S03
2022-03-01 12:46:50.810810810+00:00,1.979193306048093,S03
2022-03-01 12:49:43.783783783+00:00,1.9765628398375994,S03
2022-03-01 12:52:36.756756756+00:00,1.9737778058631856,S03
2022-03-01 12:55:29.729729729+00:00,1.9708386449326087,S03
2022-03-01 12:58:22.702702702+00:00,1.9677458222484276,S03
2022-03-01 13:01:15.675675675+00:00,1.9644998273343752,S03
2022-03-01 13:04:08.648648648+00:00,1.9611011739578763,S03
2022-03-01 13:07:01.621621621+00:00,1.957550400048731,S03
2022-03-01 13:09:54.594594594+00:00,1.9538480676139707,S03
2022-03-01 13:12:47.567567567+00:00,1.949994762648908,S03
2022-03-01 13:15:40.540540540+00:00,1.9459910950443835,S03
2022-03-01 13:18:33.513513513+00:00,1.9418376984902368,S03
2022-03-01 13:21:26.486486486+00:00,1.937535230375007,S03
2022-03-01 13:24:19.459459459+00:00,1.9330843716818815,S03
2022-03-01 13:27:12.432432432+00:00,1.9284858268809137,S03
2022-03-01 13:30:05.405405405+00:00,1.9237403238175201,S03
2022-03-01 13:32:58.378378378+00:00,1.9188486135972798,S03
2022-03-01 13:35:51.351351351+00:00,1.913811470467051,S03
2022-03-01 13:38:44.324324324+00:00,1.908629691692425,S03
2022-03-01 13:41:37.297297297+00:00,1.9033040974315378,S03
2022-03-01 13:44:30.270270270+00:00,1.897835530605258,S03
2022-03-01 13:47:23.243243243+00:00,1.8922248567637687,S03
2022-03-01 13:50:16.216216216+00:00,1.8864729639495748,S03
2022-03-01 13:53:09.189189189+00:00,1.8805807625569435,S03
2022-03-01 13:56:02.162162162+00:00,1.8745491851878087,S03
2022-03-01 13:58:55.135135135+00:00,1.868379186504164,S03
2022-03-01 14:01:48.108108108+00:00,1.8620717430769582,S03
2022-03-01 14:04:41.081081081+00:00,1.85562785323153,S03
2022-03-01 14:07:34.054054054+00:00,1.8490485368895913,S03
2022-03-01 14:10:27.027027027+00:00,1.8423348354078002,S03
2022-03-01 14:13:20+00:00,1.8354878114129365,S03
2022-03-01 14:16:12.972972972+00:00,1.8285492690769236,S03
2022-03-01 14:19:05.945945945+00:00,1.8214396269592448,S03
2022-03-01 14:21:58.918918918+00:00,1.8141999695664037,S03
2022-03-01 14:24:51.891891891+00:00,1.806831442772081,S03
2022-03-01 14:27:44.864864864+00:00,1.7993352128470619,S03
2022-03-01 14:30:37.837837837+00:00,1.7917124662746424,S03
2022-03-01 14:33:30.810810810+00:00,1.7839644095628366,S03
2022-03-01 14:36:23.783783783+00:00,1.7760922690534144,S03
2022-03-01 14:39:16.756756756+00:00,1.7680972907277968,S03
2022-03-01 14:42:09.729729729+00:00,1.7599807400098486,S03
2022-03-01 14:45:02.702702702+00:00,1.7517439015655878,S03
2022-03-01 14:47:55.675675675+00:00,1.7433880790998542,S03
2022-03-01 14:50:48.648648648+00:00,1.7349145951499598,S03
2022-03-01 14:53:41.621621621+00:00,1.7263247908763653,S03
2022-03-01 14:56:34.594594594+00:00,1.7176200258503997,S03
2022-03-01 14:59:27.567567567+00:00,1.7088016778390749,S03
2022-03-01 15:02:20.540540540+00:00,1.6998711425870145,S03
2022-03-01 15:05:13.513513513+00:00,1.6908298335955407,S03
2022-03-01 15:08:06.486486486+00:00,1.6816791818989465,S03
2022-03-01 15:10:59.459459459+00:00,1.6724206358379976,S03
2022-03-01 15:13:52.432432432+00:00,1.6630556608306921,S03
2022-03-01 15:16:45.405405405+00:00,1.6535857391403186,S03
2022-03-01 15:19:38.378378378+00:00,1.6440123696408457,S03
2022-03-01 15:22:31.351351351+00:00,1.634337067579687,S03
2022-03-01 15:25:24.324324324+00:00,1.6245613643378705,S03
2022-03-01 15:28:17.297297297+00:00,1.6146868071876526,S03
2022-03-01 15:31:10.270270270+00:00,1.6047149590476266,S03
2022-03-01 15:34:03.243243243+00:00,1.5946473982353435,S03
2022-03-01 15:36:56.216216216+00:00,1.5844857182174987,S03
2022-03-01 15:39:49.189189189+00:00,1.5742315273577274,S03
2022-03-01 15:42:42.162162162+00:00,1.5638864486620334,S03
2022-03-01 15:45:35.135135135+00:00,1.5534521195219033,S03
2022-03-01 15:48:28.108108108+00:00,1.5429301914551496,S03
2022-03-01 15:51:21.081081081+00:00,1.532322329844507,S03
2022-03-01 15:54:14.054054054+00:00,1.5216302136740423,S03
2022-03-01 15:57:07.027027027+00:00,1.5108555352634119,S03
2022-03-01 16:00:00+00:00,1.5000000000000004,S03
2022-03-01 16:02:52.972972972+00:00,1.4891287563791533,S03
2022-03-01 16:05:45.945945945+00:00,1.4781171169397787,S03
2022-03-01 16:08:38.918918918+00:00,1.4670298023972328,S03
2022-03-01 16:11:31.891891891+00:00,1.4558685676221164,S03
2022-03-01 16:14:24.864864864+00:00,1.4446351791849272,S03
2022-03-01 16:17:17.837837837+00:00,1.433331415076452,S03
2022-03-01 16:20:10.810810810+00:00,1.4219590644263531,S03
2022-03-01 16:23:03.783783783+00:00,1.4105199272199824,S03
2022-03-01 16:25:56.756756756+00:00,1.3990158140134958,S03
2022-03-01 16:28:49.729729729+00:00,1.3874485456472752,S03
2022-03-01 16:31:42.702702702+00:00,1.375819952957732,S03
2022-03-01 16:34:35.675675675+00:00,1.3641318764875292,S03
2022-03-01 16:37:28.648648648+00:00,1.3523861661942638,S03
2022-03-01 16:40:21.621621621+00:00,1.3405846811576623,S03
2022-03-01 16:43:14.594594594+00:00,1.328729289285326,S03
2022-03-01 16:46:07.567567567+00:00,1.3168218670170866,S03
2022-03-01 16:49:00.540540540+00:00,1.304864299028011,S03
2022-03-01 16:51:53.513513513+00:00,1.292858477930096,S03
2022-03-01 16:54:46.486486486+00:00,1.2808063039727113,S03
2022-03-01 16:57:39.459459459+00:00,1.2687096847418333,S03
2022-03-01 17:00:32.432432432+00:00,1.2565705348581189,S03
2022-03-01 17:03:25.405405405+00:00,1.2443907756738635,S03
2022-03-01 17:06:18.378378378+00:00,1.2321723349688927,S03
2022-03-01 17:09:11.351351351+00:00,1.2199171466454428,S03
2022-03-01 17:12:04.324324324+00:00,1.2076271504220615,S03
2022-03-01 17:14:57.297297297+00:00,1.1953042915266021,S03
2022-03-01 17:17:50.270270270+00:00,1.1829505203883317,S03
2022-03-01 17:20:43.243243243+00:00,1.1705677923292261,S03
2022-03-01 17:23:36.216216216+00:00,1.1581580672544836,S03
2022-03-01 17:26:29.189189189+00:00,1.1457233093423205,S03
2022-03-01 17:29:22.162162162+00:00,1.133265486733081,S03
2022-03-01 17:32:15.135135135+00:00,1.1207865712177307,S03
2022-03-01 17:35:08.108108108+00:00,1.1082885379257643,S03
2022-03-01 17:38:01.081081081+00:00,1.0957733650125838,S03
2022-03-01 17:40:54.054054054+00:00,1.083243033346409,S03
2022-03-01 17:43:47.027027027+00:00,1.0706995261947452,S03
2022-03-01 17:46:39.999999999+00:00,1.0582174277746268,S03
2022-03-01 17:49:32.972972972+00:00,1.0456535749654958,S03
2022-03-01 17:52:25.945945945+00:00,1.0330824962301792,S03
2022-03-01 17:55:18.918918918+00:00,1.020506181285517,S03
2022-03-01 17:58:11.891891891+00:00,1.0079266206771276,S03
2022-03-01 18:01:04.864864864+00:00,0.9953458054643396,S03
2022-03-01 18:03:57.837837837+00:00,0.9827657269050596,S03
2022-03-01 18:06:50.810810810+00:00,0.9701883761405993,S03
2022-03-01 18:09:43.783783783+00:00,0.9576157438805214,S03
2022-03-01 18:12:36.756756756+00:00,0.9450498200875542,S03
2022-03-01 18:15:29.729729729+00:00,0.9324925936626323,S03
2022-03-01 18:18:22.702702702+00:00,0.919946052130089,S03
2022-03-01 18:21:15.675675675+00:00,0.9074121813230842,S03
2022-03-01 18:24:08.648648648+00:00,0.8948929650692906,S03
2022-03-01 18:27:01.621621621+00:00,0.882390384876893,S03
2022-03-01 18:29:54.594594594+00:00,0.8699064196209675,S03
2022-03-01 18:32:47.567567567+00:00,0.857443045230268,S03
2022-03-01 18:35:40.540540540+00:00,0.845002234374481,S03
2022-03-01 18:38:33.513513513+00:00,0.8325859561519946,S03
2022-03-01 18:41:26.486486486+00:00,0.8201961757782388,S03
2022-03-01 18:44:19.459459459+00:00,0.8078348542746349,S03
2022-03-01 18:47:12.432432432+00:00,0.7955039481582094,S03
2022-03-01 18:50:05.405405405+00:00,0.7832054091319242,S03
2022-03-01 18:52:58.378378378+00:00,0.7709411837757609,S03
2022-03-01 18:55:51.351351351+00:00,0.7587132132386274,S03
2022-03-01 18:58:44.324324324+00:00,0.7465234329311172,S03
2022-03-01 19:01:37.297297297+00:00,0.7343737722191701,S03
2022-03-01 19:04:30.270270270+00:00,0.7222661541187085,S03
2022-03-01 19:07:23.243243243+00:00,0.7102024949912602,S03
2022-03-01 19:10:16.216216216+00:00,0.6981847042406453,S03
2022-03-01 19:13:09.189189189+00:00,0.6862146840107587,S03
2022-03-01 19:16:02.162162162+00:00,0.6742943288845032,S03
2022-03-01 19:18:55.135135135+00:00,0.6624255255839218,S03
2022-03-01 19:21:48.108108108+00:00,0.6506101526715754,S03
2022-03-01 19:24:41.081081081+00:00,0.6388500802532007,S03
2022-03-01 19:27:34.054054054+00:00,0.6271471696817212,S03
2022-03-01 19:30:27.027027027+00:00,0.6155032732626368,S03
2022-03-01 19:33:20+00:00,0.603920233960843,S03
2022-03-01 19:36:12.972972972+00:00,0.5924662930940845,S03
2022-03-01 19:39:05.945945945+00:00,0.5810100799695497,S03
2022-03-01 19:41:58.918918918+00:00,0.5696201834530216,S03
2022-03-01 19:44:51.891891891+00:00,0.5582984063069694,S03
2022-03-01 19:47:44.864864864+00:00,0.5470465405121093,S03
2022-03-01 19:50:37.837837837+00:00,0.5358663669837753,S03
2022-03-01 19:53:30.810810810+00:00,0.5247596552900391,S03
2022-03-01 19:56:23.783783783+00:00,0.5137281633716304,S03
2022-03-01 19:59:16.756756756+00:00,0.5027736372636937,S03
2022-03-01 20:02:09.729729729+00:00,0.4918978108194293,S03
2022-03-01 20:05:02.702702702+00:00,0.48110240543566607,S03
2022-03-01 20:07:55.675675675+00:00,0.47038912978039604,S03
2022-03-01 20:10:48.648648648+00:00,0.4597596795223454,S03
2022-03-01 20:13:41.621621621+00:00,0.4492157370625737,S03
2022-03-01 20:16:34.594594594+00:00,0.4387589712681943,S03
2022-03-01 20:19:27.567567567+00:00,0.42839103720823346,S03
2022-03-01 20:22:20.540540540+00:00,0.4181135758916644,S03
2022-03-01 20:25:13.513513513+00:00,0.40792821400767765,S03
2022-03-01 20:28:06.486486486+00:00,0.39783656366821096,S03
2022-03-01 20:30:59.459459459+00:00,0.387840222152784,S03
2022-03-01 20:33:52.432432432+00:00,0.3779407716556965,S03
2022-03-01 20:36:45.405405405+00:00,0.3681397790355915,S03
2022-03-01 20:39:38.378378378+00:00,0.35843879556746383,S03
2022-03-01 20:42:31.351351351+00:00,0.34883935669712385,S03
2022-03-01 20:45:24.324324324+00:00,0.33934298179817646,S03
2022-03-01 20:48:17.297297297+00:00,0.32995117393153417,S03
2022-03-01 20:51:10.270270270+00:00,0.3206654196075187,S03
2022-03-01 20:54:03.243243243+00:00,0.3114871885505798,S03
2022-03-01 20:56:56.216216216+00:00,0.3024179334666697,S03
2022-03-01 20:59:49.189189189+00:00,0.29345908981331525,S03
2022-03-01 21:02:42.162162162+00:00,0.2846120755724171,S03
2022-03-01 21:05:35.135135135+00:00,0.2758782910258136,S03
2022-03-01 21:08:28.108108108+00:00,0.26725911853364737,S03
2022-03-01 21:11:21.081081081+00:00,0.25875592231557365,S03
2022-03-01 21:14:14.054054054+00:00,0.2503700482348288,S03
2022-03-01 21:17:07.027027027+00:00,0.24210282358521595,S03
2022-03-01 21:20:00+00:00,0.23395555688102265,S03
2022-03-01 21:22:52.972972972+00:00,0.22597557998826268,S03
2022-03-01 21:25:45.945945945+00:00,0.21807136675840788,S03
2022-03-01 21:28:38.918918918+00:00,0.2102909151089194,S03
2022-03-01 21:31:31.891891891+00:00,0.20263545650894976,S03
2022-03-01 21:34:24.864864864+00:00,0.1951062026440863,S03
2022-03-01 21:37:17.837837837+00:00,0.1877043452245658,S03
2022-03-01 21:40:10.810810810+00:00,0.18043105579665775,S03
2022-03-01 21:43:03.783783783+00:00,0.17328748555722961,S03
2022-03-01 21:45:56.756756756+00:00,0.16627476517154205,S03
2022-03-01 21:48:49.729729729+00:00,0.15939400459429054,S03
2022-03-01 21:51:42.702702702+00:00,0.15264629289392317,S03
2022-03-01 21:54:35.675675675+00:00,0.14603269808026653,S03
2022-03-01 21:57:28.648648648+00:00,0.13955426693548345,S03
2022-03-01 22:00:21.621621621+00:00,0.13321202484839223,S03
2022-03-01 22:03:14.594594594+00:00,0.12700697565216856,S03
2022-03-01 22:06:07.567567567+00:00,0.12094010146546419,S03
2022-03-01 22:09:00.540540540+00:00,0.11501236253695868,S03
2022-03-01 22:11:53.513513513+00:00,0.10922469709337201,S03
2022-03-01 22:14:46.486486486+00:00,0.1035780211909687,S03
2022-03-01 22:17:39.459459459+00:00,0.09807322857056278,S03
2022-03-01 22:20:32.432432432+00:00,0.09271119051606125,S03
2022-03-01 22:23:25.405405405+00:00,0.08749275571655812,S03
2022-03-01 22:26:18.378378378+00:00,0.08241875013200683,S03
2022-03-01 22:29:11.351351351+00:00,0.07748997686249037,S03
2022-03-01 22:32:04.324324324+00:00,0.07270721602110719,S03
2022-03-01 22:34:57.297297297+00:00,0.06807122461049897,S03
2022-03-01 22:37:50.270270270+00:00,0.06358273640303114,S03
2022-03-01 22:40:43.243243243+00:00,0.05924246182465642,S03
2022-03-01 22:43:36.216216216+00:00,0.05505108784246937,S03
2022-03-01 22:46:29.189189189+00:00,0.05100927785597431,S03
2022-03-01 22:49:22.162162162+00:00,0.047117671592084465,S03
2022-03-01 22:52:15.135135135+00:00,0.043376885003869825,S03
2022-03-01 22:55:08.108108108+00:00,0.03978751017306281,S03
2022-03-01 22:58:01.081081081+00:00,0.03635011521634657,S03
2022-03-01 23:00:54.054054054+00:00,0.03306524419543455,S03
2022-03-01 23:03:47.027027027+00:00,0.02993341703095853,S03
2022-03-01 23:06:40+00:00,0.02695512942017597,S03
2022-03-01 23:09:32.972972972+00:00,0.02414673464614181,S03
2022-03-01 23:12:25.945945945+00:00,0.02147602189412856,S03
2022-03-01 23:15:18.918918918+00:00,0.01896018730977367,S03
2022-03-01 23:18:11.891891891+00:00,0.016599629092670987,S03
2022-03-01 23:21:04.864864864+00:00,0.014394720865684607,S03
2022-03-01 23:23:57.837837837+00:00,0.012345811615813496,S03
2022-03-01 23:26:50.810810810+00:00,0.010453225638953234,S03
2022-03-01 23:29:43.783783783+00:00,0.008717262488568855,S03
2022-03-01 23:32:36.756756756+00:00,0.007138196928281881,S03
2022-03-01 23:35:29.729729729+00:00,0.005716278888381443,S03
2022-03-01 23:38:22.702702702+00:00,0.00445173342626537,S03
2022-03-01 23:41:15.675675675+00:00,0.0033447606908196814,S03
2022-03-01 23:44:08.648648648+00:00,0.0023955358907392643,S03
2022-03-01 23:47:01.621621621+00:00,0.0016042092667957197,S03
2022-03-01 23:49:54.594594594+00:00,0.0009709060680586079,S03
2022-03-01 23:52:47.567567567+00:00,0.0004957265320704174,S03
2022-03-01 23:55:40.540540540+00:00,0.00017874586898170008,S03
2022-03-01 23:58:33.513513513+00:00,2.0014249647370974e-05,S03
2022-03-02 00:01:26.486486486+00:00,1.9556797684949778e-05,S03
2022-03-02 00:04:19.459459459+00:00,0.0001773735854988523,S03
2022-03-02 00:07:12.432432432+00:00,0.0004934396342684,S03
2022-03-02 00:10:05.405405405+00:00,0.0009677049179016572,S03
2022-03-02 00:12:58.378378378+00:00,0.001600094370953431,S03
2022-03-02 00:15:51.351351351+00:00,0.0023905079005061003,S03
2022-03-02 00:18:44.324324324+00:00,0.003338820402012721,S03
2022-03-02 00:21:37.297297297+00:00,0.004444881779097631,S03
2022-03-02 00:24:30.270270270+00:00,0.005708516967313337,S03
2022-03-02 00:27:23.243243243+00:00,0.007129525961849792,S03
2022-03-02 00:30:16.216216216+00:00,0.008707683849190073,S03
2022-03-02 00:33:09.189189189+00:00,0.010442740842709242,S03
2022-03-02 00:36:02.162162162+00:00,0.012334422322210048,S03
2022-03-02 00:38:55.135135135+00:00,0.014382428877388831,S03
2022-03-02 00:41:48.108108108+00:00,0.01658643635522561,S03
2022-03-02 00:44:41.081081081+00:00,0.01894609591129026,S03
2022-03-02 00:47:34.054054054+00:00,0.02146103406495603,S03
2022-03-02 00:50:27.027027027+00:00,0.02413085275851412,S03
2022-03-02 00:53:20+00:00,0.026955129420176194,S03
2022-03-02 00:56:12.972972972+00:00,0.029915759838954115,S03
2022-03-02 00:59:05.945945945+00:00,0.03304670089255446,S03
2022-03-02 01:01:58.918918918+00:00,0.03633068873757528,S03
2022-03-02 01:04:51.891891891+00:00,0.03976720359317176,S03
2022-03-02 01:07:44.864864864+00:00,0.04335570153693036,S03
2022-03-02 01:10:37.837837837+00:00,0.04709561459095912,S03
2022-03-02 01:13:30.810810810+00:00,0.05098635081178615,S03
2022-03-02 01:16:23.783783783+00:00,0.05502729438405052,S03
2022-03-02 01:19:16.756756756+00:00,0.05921780571797208,S03
2022-03-02 01:22:09.729729729+00:00,0.06355722155058374,S03
2022-03-02 01:25:02.702702702+00:00,0.06804485505071145,S03
2022-03-02 01:27:55.675675675+00:00,0.07267999592768348,S03
2022-03-02 01:30:48.648648648+00:00,0.07746191054375373,S03
2022-03-02 01:33:41.621621621+00:00,0.0823898420302196,S03
2022-03-02 01:36:34.594594594+00:00,0.08746301040721782,S03
2022-03-02 01:39:27.567567567+00:00,0.09268061270717642,S03
2022-03-02 01:42:20.540540540+00:00,0.09804182310190745,S03
2022-03-02 01:45:13.513513513+00:00,0.10354579303331646,S03
2022-03-02 01:48:06.486486486+00:00,0.10919165134770992,S03
2022-03-02 01:50:59.459459459+00:00,0.11497850443367874,S03
2022-03-02 01:53:52.432432432+00:00,0.12090543636353757,S03
2022-03-02 01:56:45.405405405+00:00,0.12697150903829468,S03
2022-03-02 01:59:38.378378378+00:00,0.13317576233613249,S03
2022-03-02 02:02:31.351351351+00:00,0.13951721426437202,S03
2022-03-02 02:05:24.324324324+00:00,0.145994861114901,S03
2022-03-02 02:08:17.297297297+00:00,0.1526076776230375,S03
2022-03-02 02:11:10.270270270+00:00,0.15935461712980692,S03
2022-03-02 02:14:03.243243243+00:00,0.16623461174760346,S03
2022-03-02 02:16:56.216216216+00:00,0.17324657252921294,S03
2022-03-02 02:19:49.189189189+00:00,0.18038938964016848,S03
2022-03-02 02:22:42.162162162+00:00,0.18766193253441232,S03
2022-03-02 02:25:35.135135135+00:00,0.195063050133235,S03
2022-03-02 02:28:28.108108108+00:00,0.20259157100746572,S03
2022-03-02 02:31:21.081081081+00:00,0.21024630356288276,S03
2022-03-02 02:34:14.054054054+00:00,0.21802603622881578,S03
2022-03-02 02:37:07.027027027+00:00,0.22592953764991008,S03
2022-03-02 02:40:00+00:00,0.233955556881022,S03
2022-03-02 02:42:52.972972972+00:00,0.24205538361136503,S03
2022-03-02 02:45:45.945945945+00:00,0.25032191860423014,S03
2022-03-02 02:48:38.918918918+00:00,0.2587071106460569,S03
2022-03-02 02:51:31.891891891+00:00,0.2672096325509943,S03
2022-03-02 02:54:24.864864864+00:00,0.2758281385625325,S03
2022-03-02 02:57:17.837837837+00:00,0.2845612645665073,S03
2022-03-02 03:00:10.810810810+00:00,0.29340762830700673,S03
2022-03-02 03:03:03.783783783+00:00,0.3023658296051521,S03
2022-03-02 03:05:56.756756756+00:00,0.31143445058071406,S03
2022-03-02 03:08:49.729729729+00:00,0.3206120558765305,S03
2022-03-02 03:11:42.702702702+00:00,0.3298971928856924,S03
2022-03-02 03:14:35.675675675+00:00,0.3392883919814571,S03
2022-03-02 03:17:28.648648648+00:00,0.34878416674985735,S03
2022-03-02 03:20:21.621621621+00:00,0.3583830142249679,S03
2022-03-02 03:23:14.594594594+00:00,0.3680834151267891,S03
2022-03-02 03:26:07.567567567+00:00,0.37788383410171633,S03
2022-03-02 03:29:00.540540540+00:00,0.3877827199655507,S03
2022-03-02 03:31:53.513513513+00:00,0.39777850594901665,S03
2022-03-02 03:34:46.486486486+00:00,0.4078696099457453,S03
2022-03-02 03:37:39.459459459+00:00,0.41805443476268744,S03
2022-03-02 03:40:32.432432432+00:00,0.42833136837291175,S03
2022-03-02 03:43:25.405405405+00:00,0.4386987841707526,S03
2022-03-02 03:46:18.378378378+00:00,0.44915504122926475,S03
2022-03-02 03:49:11.351351351+00:00,0.4596984845599452,S03
2022-03-02 03:52:04.324324324+00:00,0.4703274453746803,S03
2022-03-02 03:54:57.297297297+00:00,0.4810402413498761,S03
2022-03-02 03:57:50.270270270+00:00,0.4918351768927338,S03
2022-03-02 04:00:43.243243243+00:00,0.5027105434096221,S03
2022-03-02 04:03:36.216216216+00:00,0.5136646195765096,S03
2022-03-02 04:06:29.189189189+00:00,0.5246956716114114,S03
2022-03-02 04:09:22.162162162+00:00,0.5358019535488074,S03
2022-03-02 04:12:15.135135135+00:00,0.5469817075159885,S03
2022-03-02 04:15:08.108108108+00:00,0.5582331640112892,S03
2022-03-02 04:18:01.081081081+00:00,0.5695545421841585,S03
2022-03-02 04:20:54.054054054+00:00,0.5809440501170284,S03
2022-03-02 04:23:47.027027027+00:00,0.5923998851089353,S03
2022-03-02 04:26:40+00:00,0.6039202339608433,S03
2022-03-02 04:29:32.972972972+00:00,0.6154361426364624,S03
2022-03-02 04:32:25.945945945+00:00,0.627079692566862,S03
2022-03-02 04:35:18.918918918+00:00,0.6387822673297541,S03
2022-03-02 04:38:11.891891891+00:00,0.6505420146727909,S03
2022-03-02 04:41:04.864864864+00:00,0.6623570732945012,S03
2022-03-02 04:43:57.837837837+00:00,0.6742255731388902,S03
2022-03-02 04:46:50.810810810+00:00,0.686145635691431,S03
2022-03-02 04:49:43.783783783+00:00,0.698115374276387,S03
2022-03-02 04:52:36.756756756+00:00,0.7101328943554328,S03
2022-03-02 04:55:29.729729729+00:00,0.7221962938275147,S03
2022-03-02 04:58:22.702702702+00:00,0.7343036633299107,S03
2022-03-02 05:01:15.675675675+00:00,0.7464530865404406,S03
2022-03-02 05:04:08.648648648+00:00,0.7586426404807746,S03
2022-03-02 05:07:01.621621621+00:00,0.7708703958207976,S03
2022-03-02 05:09:54.594594594+00:00,0.7831344171839799,S03
2022-03-02 05:12:47.567567567+00:00,0.7954327634537013,S03
2022-03-02 05:15:40.540540540+00:00,0.807763488080487,S03
2022-03-02 05:18:33.513513513+00:00,0.8201246393901025,S03
2022-03-02 05:21:26.486486486+00:00,0.832514260892459,S03
2022-03-02 05:24:19.459459459+00:00,0.844930391591281,S03
2022-03-02 05:27:12.432432432+00:00,0.8573710662944883,S03
2022-03-02 05:30:05.405405405+00:00,0.8698343159252414,S03
2022-03-02 05:32:58.378378378+00:00,0.8823181678336008,S03
2022-03-02 05:35:51.351351351+00:00,0.8948206461087541,S03
2022-03-02 05:38:44.324324324+00:00,0.9073397718917564,S03
2022-03-02 05:41:37.297297297+00:00,0.9198735636887406,S03
2022-03-02 05:44:30.270270270+00:00,0.9324200376845411,S03
2022-03-02 05:47:23.243243243+00:00,0.9449772080566877,S03
2022-03-02 05:50:16.216216216+00:00,0.9575430872897172,S03
2022-03-02 05:53:09.189189189+00:00,0.9701156864897502,S03
2022-03-02 05:56:02.162162162+00:00,0.9826930156992891,S03
2022-03-02 05:58:55.135135135+00:00,0.995273084212183,S03
2022-03-02 06:01:48.108108108+00:00,1.0078539008887113,S03
2022-03-02 06:04:41.081081081+00:00,1.0204334744707362,S03
2022-03-02 06:07:34.054054054+00:00,1.0330098138968735,S03
